kod,рЕЙСЫХИ ЛЕЯЪЖ,prev sells,prev-1 sells,prev-2 sells,prev-3 sells,prev-4 sells,prev-5 sells,prev-6 sells,prev-7 sells,prev-8 sells,prev-9 sells,prev-10 sells,prev-11 sells,prev-12 sells,prev-13 sells,prev-14 sells,prev-15 sells,prev-16 sells,prev-17 sells,prev-18 sells,oldest sells,гЮ ЦНД
жа014417   ,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
жа014418   ,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
жа014419   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
жа014420   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
жа014422   ,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,4
жа014423   ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2
жа014426   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа014430   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа014434   ,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,8
жа014456   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
жа014459   ,2,0,0,1,0,0,0,0,6,2,0,0,2,0,0,0,0,1,0,0,0,11
жа014461   ,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
жа014481   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа014485   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа014506   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
жа014512   ,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
жа014524   ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
жа014526   ,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,8
жа014528   ,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3
жа014532   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа014536   ,4,0,0,1,0,0,0,0,0,0,2,2,0,2,0,3,0,2,0,0,0,7
жа014538   ,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
жа014547   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа014557   ,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,2
жа014560   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа014568   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа014578   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
жа014590   ,1,0,1,0,2,0,0,0,0,0,0,2,1,0,1,2,3,0,2,0,1,6
жа014592   ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
жа014594   ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа014597   ,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,1,0,0,0,6
жа014598   ,1,2,0,2,0,2,0,5,2,0,2,4,2,1,0,4,1,1,2,2,4,22
жа014604   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
жа014606   ,0,0,0,8,0,0,0,0,0,4,4,3,0,0,0,0,0,0,4,1,5,19
жа014607   ,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,5
жа014623   ,2,1,9,2,0,0,12,2,7,8,1,0,0,2,6,0,0,0,0,1,0,44
жа014624   ,1,0,12,8,0,4,0,0,2,17,0,0,0,0,10,10,0,0,0,0,0,43
жа014625   ,3,8,14,16,0,0,0,1,16,43,0,2,3,0,22,9,0,2,0,0,7,103
жа014626   ,0,0,9,10,0,3,0,5,4,40,0,4,4,0,29,7,0,0,0,0,4,79
жа014640   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
жа014642   ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа014655   ,0,0,2,4,0,3,0,1,0,3,3,0,0,7,0,0,0,2,0,0,0,23
жа014656   ,0,0,0,0,0,0,0,1,0,2,0,0,3,4,0,1,4,5,0,0,0,10
жа014657   ,0,2,0,0,2,3,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,13
жа014659   ,2,0,0,3,0,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,2,11
жа014660   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа014674   ,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,4
жа014675   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
жа014684   ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2
жа014686   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
жа014688   ,0,0,2,1,2,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,9
жа014699   ,2,0,4,2,4,0,0,0,3,0,2,2,0,0,1,1,2,0,1,0,4,17
жа014701   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа014714   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0
жа014717   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
жа014722   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа014756   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа014766   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
жа014779   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа014783   ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
жа014793   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа014814   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа014815   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа014818   ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа014822   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа014828   ,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,5
жа014839   ,2,6,8,16,8,6,4,1,4,2,3,5,3,5,2,4,13,4,4,2,3,71
жа014840   ,2,3,5,4,1,2,4,0,1,1,4,1,1,1,5,5,6,2,3,3,0,28
жа014842   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа014843   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа014850   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа014852   ,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
жа014856   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
жа014872   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа014879   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
жа014891   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
жа014894   ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
жа014897   ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
жа014898   ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
жа014907   ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
жа014917   ,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
жа014918   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
жа014919   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа014920   ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
жа014921   ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
жа014930   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1
жа014941   ,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,5
жа014942   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа014945   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа014955   ,1,1,0,0,2,1,0,0,0,0,0,0,1,0,2,0,2,0,1,0,2,5
жа014961   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа014963   ,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
жа014964   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа014982   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа014991   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа014993   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
жа014994   ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
жа014996   ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа015010   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015012   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015017   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015021   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015033   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
жа015035   ,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
жа015037   ,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,5
жа015041   ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,4
жа015042   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
жа015044   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015047   ,0,1,1,0,1,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,8
жа015048   ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
жа015049   ,1,0,0,0,0,0,0,0,0,0,2,0,0,1,4,2,1,0,0,0,0,3
жа015052   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015063   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа015064   ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
жа015065   ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
жа015066   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
жа015076   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015078   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
жа015079   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа015081   ,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,4,0,4,4
жа015082   ,0,0,0,4,0,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,8
жа015085   ,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,6
жа015088   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015090   ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
жа015098   ,1,3,1,2,0,0,2,3,3,0,0,0,0,1,3,3,4,3,0,1,0,15
жа015102   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015104   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа015105   ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2
жа015106   ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
жа015107   ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2
жа015113   ,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
жа015117   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
жа015125   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015126   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015128   ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
жа015137   ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2
жа015138   ,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4
жа015139   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
жа015144   ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа015145   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015146   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа015151   ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
жа015152   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
жа015153   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
жа015154   ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2
жа015156   ,0,1,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,7
жа015157   ,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,2,0,0,0,0,6
жа015160   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
жа015162   ,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7
жа015165   ,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,5
жа015166   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
жа015167   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
жа015170   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015181   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015200   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа015221   ,2,2,5,2,2,3,4,1,1,1,0,0,2,1,3,0,0,0,2,1,0,24
жа015222   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
жа015230   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1
жа015243   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
жа015249   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
жа015252   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа015260   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа015268   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
жа015269   ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3
жа015279   ,2,5,4,2,2,2,0,0,0,2,0,3,2,3,8,0,0,0,0,0,0,25
жа015284   ,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
жа015286   ,0,1,0,0,0,3,0,0,0,2,4,0,3,4,1,0,1,5,0,0,0,17
жа015292   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015296   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа015315   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа015320   ,1,0,0,0,0,0,2,0,3,1,0,1,0,0,0,2,0,1,0,1,1,7
жа015337   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
жа015343   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015346   ,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
жа015353   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015361   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа015382   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015389   ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
жа015392   ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа015402   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015434   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа015435   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа015439   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015446   ,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3
жа015455   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа015506   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа015509   ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа015518   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
жа015526   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015527   ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2
жа015528   ,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
жа015538   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
жа015539   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа015546   ,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4
жа015548   ,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,4
жа015554   ,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,4
жа015555   ,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5
жа015556   ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
жа015559   ,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3
жа015564   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015565   ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
жа015566   ,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3
жа015570   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015577   ,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,4
жа015584   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015602   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015614   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015632   ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
жа015633   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015647   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа015658   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015664   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа015666   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015667   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа015668   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа015671   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа015672   ,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа015674   ,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,5
жа015675   ,1,4,0,2,0,0,0,0,0,2,0,0,1,6,1,0,0,0,0,0,4,15
жа015676   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015678   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
жа015684   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
жа015692   ,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа015693   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа015697   ,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
жа015699   ,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4
жа015701   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
жа015703   ,10,7,4,5,3,3,1,4,2,2,2,2,7,6,6,4,6,2,3,3,5,48
жа015704   ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
жа015705   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015712   ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
жа015713   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа015715   ,1,0,0,0,1,1,1,2,0,1,0,1,0,0,0,2,0,0,1,0,1,7
жа015716   ,0,0,4,2,0,0,2,0,0,0,2,2,0,0,4,2,4,0,0,2,0,12
жа015718   ,0,0,2,2,0,0,2,2,1,0,2,0,0,0,4,2,4,0,0,3,0,11
жа015724   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015725   ,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
жа015726   ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
жа015727   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа015728   ,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
жа015729   ,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
жа015731   ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
жа015732   ,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
жа015733   ,0,0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,6
жа015737   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
жа015740   ,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4
жа015741   ,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,3
жа015742   ,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,4
жа015743   ,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,4
жа015745   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа015747   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа015748   ,0,0,0,1,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,8
жа015749   ,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,4
жа015750   ,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4
жа015751   ,3,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,6
жа015752   ,2,2,1,2,1,0,0,0,0,0,2,1,1,2,0,1,0,0,0,0,0,12
жа015753   ,0,2,1,1,1,0,0,0,0,0,1,1,1,2,2,1,0,2,0,1,0,10
жа015754   ,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4
жа015755   ,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
жа015756   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
жа015758   ,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,4
жа015759   ,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,3
жа015762   ,0,0,2,1,0,0,0,0,0,1,-1,3,1,0,0,0,0,0,0,0,0,7
жа015764   ,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,3
жа015766   ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
жа015767   ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
жа015768   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
жа015770   ,0,2,0,1,0,0,1,0,0,0,1,0,0,0,2,1,2,0,0,1,0,5
жа015771   ,4,6,51,44,4,1,0,18,24,120,4,12,11,13,69,18,4,13,0,10,26,308
жа015774   ,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
