,kod,year_month,kolichestvo,summa
32879,ЦБ021030,2023-03,1.0,0.0
32880,ЦБ021030,2023-10,1.0,0.0
32881,ЦБ021030,2023-11,1.0,0.0
32882,ЦБ021030,2024-01,1.0,0.0
32883,ЦБ021030,2024-09,1.0,0.0
32884,ЦБ021034,2022-02,1.0,0.0
32885,ЦБ021034,2022-03,1.0,0.0
32886,ЦБ021034,2022-06,1.0,0.0
32887,ЦБ021034,2022-07,1.0,0.0
32888,ЦБ021034,2023-03,2.0,0.0
32889,ЦБ021034,2023-04,1.0,0.0
32890,ЦБ021034,2023-05,2.0,0.0
32891,ЦБ021034,2024-04,1.0,0.0
32892,ЦБ021034,2024-05,1.0,0.0
32893,ЦБ021034,2024-06,3.0,0.0
32894,ЦБ021034,2024-07,1.0,0.0
32895,ЦБ021034,2024-09,2.0,0.0
32896,ЦБ021034,2024-10,2.0,0.0
32898,ЦБ021036,2023-01,1.0,0.0
32899,ЦБ021036,2023-09,0.0,0.0
32900,ЦБ021036,2023-11,1.0,0.0
32901,ЦБ021036,2024-02,3.0,0.0
32902,ЦБ021036,2024-05,1.0,0.0
32903,ЦБ021036,2024-07,1.0,0.0
32904,ЦБ021037,2022-04,2.0,0.0
32905,ЦБ021037,2022-08,2.0,0.0
32906,ЦБ021037,2023-10,2.0,1520.0
32907,ЦБ021038,2022-01,1.0,370.0
32908,ЦБ021038,2022-06,1.0,480.0
32909,ЦБ021038,2022-08,2.0,920.0
32910,ЦБ021038,2022-09,3.0,1230.0
32911,ЦБ021038,2024-05,1.0,620.0
32913,ЦБ021042,2022-08,1.0,0.0
32914,ЦБ021042,2022-09,1.0,0.0
32915,ЦБ021042,2022-10,1.0,0.0
32916,ЦБ021042,2023-03,2.0,0.0
32917,ЦБ021042,2023-04,1.0,0.0
32918,ЦБ021042,2024-05,1.0,0.0
32919,ЦБ021042,2024-06,1.0,0.0
32921,ЦБ021046,2022-07,2.0,900.0
32922,ЦБ021047,2022-01,2.0,1300.0
32923,ЦБ021047,2022-06,1.0,750.0
32924,ЦБ021047,2022-07,1.0,540.0
32925,ЦБ021047,2022-09,3.0,2160.0
32926,ЦБ021047,2023-05,2.0,1080.0
32927,ЦБ021047,2023-07,2.0,920.0
32928,ЦБ021047,2023-08,2.0,1500.0
32929,ЦБ021047,2023-09,2.0,1900.0
32930,ЦБ021047,2023-11,2.0,1900.0
32931,ЦБ021047,2024-01,2.0,0.0
32932,ЦБ021047,2024-05,2.0,0.0
32933,ЦБ021047,2024-07,1.0,0.0
32934,ЦБ021049,2023-05,1.0,0.0
32935,ЦБ021050,2022-03,1.0,0.0
32936,ЦБ021051,2022-02,1.0,0.0
32937,ЦБ021051,2022-03,1.0,0.0
32938,ЦБ021051,2022-08,4.0,0.0
32939,ЦБ021051,2022-09,1.0,0.0
32940,ЦБ021051,2022-11,2.0,0.0
32941,ЦБ021051,2023-03,2.0,0.0
32942,ЦБ021051,2023-07,3.0,0.0
32943,ЦБ021051,2023-10,1.0,0.0
32944,ЦБ021051,2023-12,1.0,0.0
32945,ЦБ021051,2024-03,2.0,0.0
32946,ЦБ021051,2024-04,1.0,0.0
32947,ЦБ021051,2024-05,1.0,0.0
32948,ЦБ021051,2024-06,2.0,0.0
32949,ЦБ021051,2024-07,2.0,0.0
32950,ЦБ021051,2024-09,3.0,0.0
32958,ЦБ021068,2023-06,1.0,380.0
32959,ЦБ021068,2024-04,1.0,400.0
32960,ЦБ021068,2024-05,1.0,400.0
32961,ЦБ021068,2024-09,1.0,500.0
32962,ЦБ021068,2024-10,1.0,500.0
32964,ЦБ021070,2023-10,1.0,160.0
32965,ЦБ021070,2023-11,1.0,160.0
32966,ЦБ021070,2024-02,1.0,160.0
32967,ЦБ021071,2022-03,1.0,265.0
32968,ЦБ021071,2023-09,1.0,160.0
32969,ЦБ021071,2023-10,1.0,160.0
32970,ЦБ021071,2024-02,1.0,160.0
32971,ЦБ021071,2024-06,1.0,160.0
32972,ЦБ021074,2023-02,1.0,0.0
32973,ЦБ021074,2023-07,1.0,0.0
32974,ЦБ021074,2023-11,1.0,0.0
32975,ЦБ021075,2022-05,1.0,0.0
32976,ЦБ021075,2023-02,1.0,0.0
32977,ЦБ021075,2024-06,1.0,0.0
32978,ЦБ021075,2024-10,1.0,0.0
32984,ЦБ021091,2022-03,1.0,120.0
32985,ЦБ021091,2022-06,1.0,90.0
32986,ЦБ021092,2024-03,1.0,0.0
32987,ЦБ021092,2024-08,1.0,0.0
32992,ЦБ021097,2022-08,1.0,0.0
32993,ЦБ021097,2023-03,1.0,0.0
32994,ЦБ021097,2024-03,1.0,0.0
32995,ЦБ021098,2023-03,1.0,720.0
32996,ЦБ021098,2024-03,1.0,910.0
32997,ЦБ021098,2024-04,1.0,910.0
32999,ЦБ021101,2022-06,1.0,0.0
33000,ЦБ021101,2022-07,1.0,0.0
33001,ЦБ021101,2023-07,1.0,0.0
33002,ЦБ021101,2024-05,1.0,0.0
33003,ЦБ021101,2024-06,0.0,0.0
33004,ЦБ021101,2024-07,1.0,0.0
33007,ЦБ021107,2022-01,1.0,120.0
33008,ЦБ021107,2022-02,1.0,120.0
33009,ЦБ021107,2022-04,2.0,450.0
33010,ЦБ021107,2022-06,4.0,600.0
33011,ЦБ021107,2022-08,2.0,320.0
33012,ЦБ021107,2022-09,3.0,480.0
33013,ЦБ021107,2022-10,2.0,320.0
33014,ЦБ021107,2022-11,4.0,840.0
33015,ЦБ021107,2022-12,5.0,1050.0
33016,ЦБ021107,2023-01,1.0,210.0
33017,ЦБ021107,2023-02,2.0,400.0
33018,ЦБ021107,2023-03,1.0,250.0
33019,ЦБ021107,2023-06,2.0,460.0
33020,ЦБ021107,2023-07,4.0,1100.0
33021,ЦБ021107,2023-09,2.0,440.0
33022,ЦБ021107,2023-10,1.0,220.0
33023,ЦБ021107,2023-12,1.0,200.0
33024,ЦБ021107,2024-03,2.0,400.0
33025,ЦБ021107,2024-04,2.0,400.0
33026,ЦБ021107,2024-05,5.0,1000.0
33027,ЦБ021107,2024-09,4.0,1080.0
33028,ЦБ021107,2024-10,1.0,280.0
33047,ЦБ021113,2022-04,2.0,0.0
33048,ЦБ021113,2022-05,1.0,0.0
33049,ЦБ021113,2022-07,2.0,0.0
33050,ЦБ021113,2022-09,1.0,0.0
33051,ЦБ021113,2023-03,1.0,0.0
33052,ЦБ021113,2024-04,1.0,0.0
33053,ЦБ021113,2024-09,1.0,0.0
33056,ЦБ021116,2023-06,1.0,0.0
33057,ЦБ021116,2023-09,1.0,0.0
33058,ЦБ021116,2023-10,1.0,0.0
33059,ЦБ021116,2024-06,1.0,0.0
33060,ЦБ021117,2022-01,2.0,0.0
33061,ЦБ021117,2023-03,2.0,0.0
33062,ЦБ021117,2023-10,2.0,0.0
33068,ЦБ021122,2022-03,1.0,0.0
33076,ЦБ021127,2023-12,1.0,960.0
33077,ЦБ021128,2022-07,1.0,150.0
33078,ЦБ021128,2023-03,6.0,0.0
33079,ЦБ021128,2023-04,2.0,420.0
33080,ЦБ021128,2023-05,3.0,630.0
33081,ЦБ021128,2023-07,4.0,960.0
33082,ЦБ021128,2024-02,2.0,520.0
33083,ЦБ021128,2024-03,4.0,0.0
33084,ЦБ021128,2024-04,3.0,780.0
33085,ЦБ021128,2024-06,4.0,1040.0
33086,ЦБ021129,2022-02,1.0,700.0
33087,ЦБ021129,2023-08,1.0,780.0
33088,ЦБ021129,2023-11,1.0,810.0
33089,ЦБ021129,2024-08,1.0,0.0
33090,ЦБ021130,2022-07,1.0,0.0
33091,ЦБ021130,2022-08,1.0,795.0
33092,ЦБ021130,2022-09,1.0,740.0
33093,ЦБ021130,2022-11,1.0,740.0
33094,ЦБ021130,2023-01,1.0,885.0
33095,ЦБ021130,2023-02,1.0,850.0
33096,ЦБ021130,2023-08,1.0,680.0
33097,ЦБ021130,2023-10,1.0,0.0
33098,ЦБ021130,2024-02,1.0,930.0
33100,ЦБ021133,2023-09,2.0,0.0
33102,ЦБ021136,2022-05,1.0,0.0
33103,ЦБ021136,2023-06,1.0,0.0
33104,ЦБ021136,2023-07,2.0,1720.0
33105,ЦБ021136,2023-08,2.0,0.0
33106,ЦБ021136,2023-12,1.0,950.0
33107,ЦБ021136,2024-03,1.0,950.0
33108,ЦБ021136,2024-04,1.0,750.0
33109,ЦБ021136,2024-06,1.0,0.0
33110,ЦБ021136,2024-09,1.0,970.0
33111,ЦБ021136,2024-10,1.0,990.0
33113,ЦБ021142,2022-07,1.0,590.0
33114,ЦБ021142,2022-10,1.0,700.0
33115,ЦБ021142,2023-07,1.0,570.0
33116,ЦБ021142,2023-10,1.0,700.0
33117,ЦБ021142,2023-11,1.0,700.0
33121,ЦБ021151,2022-06,1.0,150.0
33122,ЦБ021151,2022-10,1.0,190.0
33123,ЦБ021151,2024-03,5.0,0.0
33124,ЦБ021151,2024-05,2.0,540.0
33150,ЦБ021159,2023-12,1.0,270.0
33155,ЦБ021161,2022-11,1.0,0.0
33156,ЦБ021161,2023-06,1.0,0.0
33157,ЦБ021161,2023-09,1.0,0.0
33158,ЦБ021161,2023-10,1.0,0.0
33159,ЦБ021161,2023-11,1.0,0.0
33160,ЦБ021163,2022-09,1.0,0.0
33161,ЦБ021163,2023-02,1.0,970.0
33162,ЦБ021163,2023-06,1.0,970.0
33163,ЦБ021163,2023-10,1.0,0.0
33164,ЦБ021163,2024-07,1.0,0.0
33165,ЦБ021163,2024-09,0.0,0.0
33166,ЦБ021164,2022-01,1.0,420.0
33167,ЦБ021164,2022-04,1.0,810.0
33168,ЦБ021164,2022-09,1.0,470.0
33169,ЦБ021164,2023-01,1.0,460.0
33170,ЦБ021164,2023-02,1.0,620.0
33171,ЦБ021164,2023-04,1.0,450.0
33172,ЦБ021164,2024-02,1.0,640.0
33173,ЦБ021164,2024-03,1.0,500.0
33174,ЦБ021164,2024-05,1.0,750.0
33175,ЦБ021164,2024-06,1.0,710.0
33176,ЦБ021165,2023-05,1.0,510.0
33177,ЦБ021165,2023-06,1.0,540.0
33178,ЦБ021165,2023-08,1.0,620.0
33179,ЦБ021165,2023-12,1.0,600.0
33180,ЦБ021165,2024-01,1.0,600.0
33181,ЦБ021165,2024-03,3.0,1620.0
33182,ЦБ021165,2024-04,1.0,540.0
33183,ЦБ021165,2024-06,1.0,490.0
33184,ЦБ021165,2024-07,3.0,1420.0
33185,ЦБ021165,2024-08,1.0,480.0
33186,ЦБ021165,2024-09,4.0,1760.0
33187,ЦБ021170,2022-01,1.0,0.0
33188,ЦБ021170,2022-03,1.0,0.0
33189,ЦБ021170,2022-09,1.0,0.0
33190,ЦБ021170,2023-08,1.0,0.0
33191,ЦБ021170,2024-06,1.0,0.0
33192,ЦБ021170,2024-08,1.0,0.0
33193,ЦБ021171,2022-08,2.0,0.0
33194,ЦБ021171,2024-10,1.0,0.0
33199,ЦБ021173,2023-06,1.0,180.0
33200,ЦБ021173,2024-07,1.0,210.0
33208,ЦБ021179,2022-06,2.0,840.0
33209,ЦБ021179,2022-07,0.0,0.0
33210,ЦБ021179,2022-12,2.0,0.0
33211,ЦБ021179,2023-04,1.0,480.0
33212,ЦБ021179,2023-05,1.0,480.0
33214,ЦБ021186,2022-02,4.0,0.0
33215,ЦБ021186,2022-12,4.0,0.0
33216,ЦБ021186,2023-03,8.0,0.0
33217,ЦБ021186,2023-04,4.0,0.0
33218,ЦБ021186,2023-05,4.0,0.0
33219,ЦБ021186,2023-10,4.0,0.0
33220,ЦБ021186,2024-04,4.0,0.0
33221,ЦБ021186,2024-05,4.0,0.0
33222,ЦБ021186,2024-06,8.0,0.0
33223,ЦБ021186,2024-09,4.0,0.0
33224,ЦБ021186,2024-10,4.0,0.0
33225,ЦБ021188,2022-02,1.0,0.0
33226,ЦБ021188,2023-01,1.0,0.0
33227,ЦБ021188,2023-07,1.0,0.0
33228,ЦБ021188,2024-09,1.0,0.0
33234,ЦБ021190,2023-04,1.0,0.0
33235,ЦБ021190,2023-11,1.0,0.0
33236,ЦБ021191,2023-04,1.0,0.0
33237,ЦБ021191,2023-11,1.0,0.0
33238,ЦБ021192,2022-03,1.0,0.0
33239,ЦБ021193,2023-01,1.0,0.0
33240,ЦБ021193,2023-11,1.0,0.0
33241,ЦБ021193,2024-06,1.0,0.0
33242,ЦБ021194,2022-03,2.0,0.0
33243,ЦБ021194,2022-04,3.0,900.0
33244,ЦБ021194,2023-09,1.0,0.0
33245,ЦБ021194,2024-01,1.0,0.0
33246,ЦБ021194,2024-05,2.0,0.0
33247,ЦБ021194,2024-09,2.0,0.0
33248,ЦБ021195,2022-01,1.0,0.0
33249,ЦБ021195,2022-06,1.0,0.0
33250,ЦБ021195,2022-11,1.0,0.0
33251,ЦБ021195,2023-02,2.0,0.0
33252,ЦБ021195,2023-12,1.0,0.0
33253,ЦБ021195,2024-05,1.0,0.0
33254,ЦБ021195,2024-06,1.0,0.0
33255,ЦБ021195,2024-08,1.0,0.0
33257,ЦБ021198,2023-07,1.0,0.0
33258,ЦБ021198,2024-02,1.0,0.0
33259,ЦБ021198,2024-05,1.0,0.0
33260,ЦБ021199,2022-06,1.0,0.0
33261,ЦБ021199,2023-02,1.0,0.0
33262,ЦБ021199,2023-05,1.0,0.0
33263,ЦБ021199,2023-06,1.0,0.0
33264,ЦБ021199,2023-07,1.0,0.0
33265,ЦБ021199,2023-09,1.0,0.0
33266,ЦБ021199,2024-02,1.0,0.0
33267,ЦБ021199,2024-03,1.0,0.0
33268,ЦБ021199,2024-04,1.0,0.0
33269,ЦБ021199,2024-07,2.0,0.0
33270,ЦБ021203,2022-04,1.0,315.0
33271,ЦБ021203,2022-05,1.0,250.0
33272,ЦБ021203,2022-09,1.0,340.0
33273,ЦБ021203,2022-11,1.0,310.0
33274,ЦБ021203,2023-03,2.0,520.0
33275,ЦБ021203,2023-04,2.0,520.0
33276,ЦБ021203,2023-06,1.0,350.0
33277,ЦБ021203,2024-03,1.0,330.0
33278,ЦБ021204,2023-04,3.0,0.0
33279,ЦБ021204,2023-05,2.0,0.0
33280,ЦБ021204,2023-10,1.0,0.0
33281,ЦБ021204,2024-02,1.0,0.0
33282,ЦБ021204,2024-04,2.0,0.0
33283,ЦБ021204,2024-06,1.0,0.0
33284,ЦБ021204,2024-07,1.0,0.0
33286,ЦБ021206,2023-04,1.0,0.0
33287,ЦБ021206,2023-09,2.0,0.0
33288,ЦБ021209,2022-01,20.0,100.0
33289,ЦБ021209,2022-07,30.0,750.0
33290,ЦБ021209,2023-07,180.0,0.0
33291,ЦБ021209,2023-08,100.0,0.0
33292,ЦБ021209,2023-09,140.0,0.0
33293,ЦБ021209,2024-01,50.0,500.0
33295,ЦБ021216,2023-01,1.0,800.0
33296,ЦБ021216,2023-12,1.0,690.0
33297,ЦБ021217,2022-07,1.0,650.0
33298,ЦБ021217,2023-07,1.0,780.0
33299,ЦБ021217,2024-08,1.0,800.0
33301,ЦБ021221,2022-01,3.0,0.0
33302,ЦБ021221,2022-02,2.0,0.0
33303,ЦБ021221,2022-03,1.0,0.0
33304,ЦБ021221,2022-04,1.0,0.0
33305,ЦБ021221,2022-05,1.0,0.0
33306,ЦБ021221,2022-06,1.0,0.0
33307,ЦБ021221,2022-07,1.0,0.0
33308,ЦБ021221,2022-09,2.0,0.0
33309,ЦБ021221,2022-10,3.0,0.0
33310,ЦБ021221,2023-02,2.0,0.0
33311,ЦБ021221,2023-03,5.0,0.0
33312,ЦБ021221,2023-04,1.0,0.0
33313,ЦБ021221,2023-05,1.0,0.0
33314,ЦБ021221,2023-08,2.0,700.0
33315,ЦБ021221,2024-01,1.0,0.0
33316,ЦБ021221,2024-02,1.0,0.0
33317,ЦБ021221,2024-03,1.0,0.0
33318,ЦБ021221,2024-09,2.0,0.0
33319,ЦБ021223,2022-04,1.0,0.0
33320,ЦБ021223,2022-06,0.0,0.0
33321,ЦБ021223,2024-09,1.0,0.0
33322,ЦБ021223,2024-10,1.0,0.0
33323,ЦБ021224,2022-01,2.0,870.0
33324,ЦБ021224,2022-04,2.0,0.0
33325,ЦБ021224,2022-07,2.0,0.0
33326,ЦБ021224,2022-12,1.0,690.0
33327,ЦБ021224,2023-03,2.0,0.0
33328,ЦБ021224,2023-04,1.0,560.0
33329,ЦБ021224,2023-06,4.0,0.0
33330,ЦБ021224,2024-09,1.0,430.0
33331,ЦБ021225,2023-07,2.0,0.0
33332,ЦБ021225,2023-09,2.0,0.0
33333,ЦБ021225,2023-11,2.0,0.0
33334,ЦБ021226,2022-04,1.0,0.0
33335,ЦБ021226,2023-05,1.0,670.0
33336,ЦБ021226,2023-12,1.0,870.0
33337,ЦБ021226,2024-01,1.0,0.0
33338,ЦБ021226,2024-03,3.0,0.0
33339,ЦБ021226,2024-04,1.0,0.0
33340,ЦБ021226,2024-07,1.0,940.0
33341,ЦБ021229,2023-03,2.0,0.0
33342,ЦБ021229,2023-06,2.0,0.0
33343,ЦБ021230,2023-02,1.0,0.0
33344,ЦБ021231,2022-02,2.0,1080.0
33345,ЦБ021231,2022-03,0.0,0.0
33346,ЦБ021231,2022-06,1.0,975.0
33347,ЦБ021231,2022-07,1.0,0.0
33348,ЦБ021231,2023-03,3.0,2580.0
33349,ЦБ021231,2023-05,2.0,1620.0
33350,ЦБ021231,2023-10,1.0,870.0
33351,ЦБ021231,2023-12,1.0,0.0
33352,ЦБ021231,2024-01,1.0,0.0
33353,ЦБ021231,2024-04,2.0,1780.0
33354,ЦБ021231,2024-05,1.0,700.0
33355,ЦБ021231,2024-06,1.0,840.0
33356,ЦБ021231,2024-07,1.0,870.0
33357,ЦБ021231,2024-09,1.0,900.0
33358,ЦБ021231,2024-10,-1.0,-900.0
33368,ЦБ021233,2022-03,1.0,0.0
33369,ЦБ021233,2022-08,1.0,0.0
33370,ЦБ021233,2022-09,3.0,0.0
33371,ЦБ021233,2022-10,5.0,0.0
33372,ЦБ021233,2022-12,1.0,0.0
33373,ЦБ021233,2023-03,1.0,0.0
33374,ЦБ021233,2023-06,3.0,0.0
33375,ЦБ021233,2023-09,3.0,0.0
33376,ЦБ021233,2024-03,2.0,0.0
33377,ЦБ021233,2024-05,3.0,0.0
33378,ЦБ021233,2024-06,5.0,0.0
33379,ЦБ021233,2024-08,1.0,0.0
33380,ЦБ021233,2024-09,2.0,0.0
33381,ЦБ021233,2024-10,1.0,0.0
33382,ЦБ021234,2022-01,1.0,560.0
33383,ЦБ021234,2022-04,1.0,710.0
33384,ЦБ021234,2022-10,1.0,500.0
33385,ЦБ021234,2023-08,1.0,490.0
33386,ЦБ021234,2024-02,1.0,560.0
33387,ЦБ021234,2024-03,1.0,510.0
33388,ЦБ021234,2024-04,1.0,480.0
33389,ЦБ021234,2024-05,1.0,490.0
33394,ЦБ021239,2022-09,1.0,0.0
33395,ЦБ021239,2023-11,1.0,0.0
33397,ЦБ021244,2024-02,0.0,0.0
33398,ЦБ021245,2022-12,1.0,0.0
33399,ЦБ021245,2023-01,1.0,0.0
33400,ЦБ021245,2023-09,1.0,0.0
33401,ЦБ021245,2024-02,1.0,0.0
33402,ЦБ021245,2024-05,1.0,0.0
33404,ЦБ021251,2022-08,2.0,0.0
33405,ЦБ021251,2022-12,1.0,570.0
33406,ЦБ021251,2023-05,4.0,1140.0
33407,ЦБ021251,2024-08,2.0,0.0
33408,ЦБ021254,2022-04,1.0,0.0
33409,ЦБ021254,2023-11,1.0,0.0
33410,ЦБ021256,2022-04,1.0,610.0
33411,ЦБ021256,2022-08,1.0,670.0
33412,ЦБ021256,2022-12,1.0,740.0
33413,ЦБ021256,2023-01,1.0,670.0
33414,ЦБ021256,2023-02,1.0,730.0
33415,ЦБ021256,2023-05,1.0,680.0
33416,ЦБ021256,2023-07,1.0,600.0
33417,ЦБ021256,2023-08,1.0,640.0
33418,ЦБ021256,2024-08,2.0,1220.0
33426,ЦБ021258,2023-04,1.0,0.0
33427,ЦБ021258,2024-03,1.0,0.0
33428,ЦБ021258,2024-06,1.0,0.0
33429,ЦБ021258,2024-08,1.0,0.0
33430,ЦБ021262,2022-06,3.0,1260.0
33431,ЦБ021262,2022-07,4.0,1680.0
33432,ЦБ021262,2022-08,-2.0,-840.0
33433,ЦБ021262,2022-12,1.0,375.0
33434,ЦБ021262,2024-09,1.0,380.0
33440,ЦБ021271,2022-05,2.0,0.0
33441,ЦБ021271,2024-09,2.0,0.0
33442,ЦБ021273,2022-09,4.0,280.0
33443,ЦБ021273,2023-02,4.0,400.0
33444,ЦБ021273,2023-03,4.0,520.0
33445,ЦБ021273,2023-06,4.0,560.0
33446,ЦБ021273,2024-02,4.0,880.0
33447,ЦБ021274,2022-01,1.0,785.0
33448,ЦБ021274,2022-02,1.0,570.0
33449,ЦБ021274,2023-08,1.0,790.0
33450,ЦБ021276,2022-01,1.0,340.0
33451,ЦБ021276,2022-02,1.0,350.0
33452,ЦБ021276,2022-03,2.0,0.0
33453,ЦБ021276,2022-04,2.0,1585.0
33454,ЦБ021276,2022-05,1.0,785.0
33455,ЦБ021276,2022-06,2.0,1570.0
33456,ЦБ021276,2022-08,5.0,3595.0
33457,ЦБ021276,2022-11,2.0,1160.0
33458,ЦБ021276,2022-12,1.0,580.0
33459,ЦБ021276,2023-01,1.0,580.0
33460,ЦБ021276,2023-02,3.0,1590.0
33461,ЦБ021276,2023-03,8.0,3880.0
33462,ЦБ021276,2023-04,5.0,2350.0
33463,ЦБ021276,2023-05,5.0,2260.0
33464,ЦБ021276,2023-06,4.0,1990.0
33465,ЦБ021276,2023-07,3.0,1570.0
33466,ЦБ021276,2023-08,3.0,1550.0
33467,ЦБ021276,2023-10,2.0,950.0
33468,ЦБ021276,2023-11,1.0,540.0
33469,ЦБ021276,2023-12,1.0,530.0
33470,ЦБ021276,2024-01,4.0,2220.0
33471,ЦБ021276,2024-02,2.0,1000.0
33472,ЦБ021276,2024-03,1.0,520.0
33473,ЦБ021276,2024-04,1.0,530.0
33474,ЦБ021276,2024-05,1.0,510.0
33475,ЦБ021276,2024-06,3.0,1670.0
33476,ЦБ021276,2024-08,3.0,1810.0
33477,ЦБ021276,2024-09,5.0,3240.0
33478,ЦБ021276,2024-10,2.0,1360.0
33479,ЦБ021277,2022-10,2.0,540.0
33480,ЦБ021277,2023-03,2.0,600.0
33481,ЦБ021277,2023-04,8.0,0.0
33483,ЦБ021281,2023-08,2.0,760.0
33484,ЦБ021281,2024-02,2.0,740.0
33485,ЦБ021281,2024-03,1.0,400.0
33492,ЦБ021285,2022-09,1.0,120.0
33493,ЦБ021285,2023-01,1.0,120.0
33494,ЦБ021285,2023-04,1.0,120.0
33495,ЦБ021285,2023-10,1.0,120.0
33496,ЦБ021285,2023-11,1.0,120.0
33497,ЦБ021285,2024-09,1.0,120.0
33502,ЦБ021297,2022-01,26.0,650.0
33503,ЦБ021297,2022-02,4.0,100.0
33504,ЦБ021297,2022-07,1.0,50.0
33505,ЦБ021297,2022-09,1.0,50.0
33506,ЦБ021297,2022-10,1.0,50.0
33507,ЦБ021297,2022-11,1.0,50.0
33508,ЦБ021297,2023-04,3.0,150.0
33509,ЦБ021297,2023-06,2.0,100.0
33510,ЦБ021297,2023-09,7.0,350.0
33511,ЦБ021297,2023-10,1.0,50.0
33512,ЦБ021298,2022-01,2.0,0.0
33513,ЦБ021298,2022-10,1.0,0.0
33514,ЦБ021298,2023-05,1.0,0.0
33515,ЦБ021298,2023-06,1.0,0.0
33516,ЦБ021298,2023-07,1.0,0.0
33517,ЦБ021298,2023-12,1.0,0.0
33518,ЦБ021298,2024-03,1.0,0.0
33519,ЦБ021299,2022-01,2.0,0.0
33520,ЦБ021299,2022-10,1.0,0.0
33521,ЦБ021299,2023-05,1.0,0.0
33522,ЦБ021299,2023-06,1.0,0.0
33523,ЦБ021299,2023-07,1.0,0.0
33524,ЦБ021299,2023-12,1.0,0.0
33525,ЦБ021299,2024-03,1.0,0.0
33531,ЦБ021311,2022-05,2.0,0.0
33532,ЦБ021311,2022-11,4.0,0.0
33533,ЦБ021311,2023-03,3.0,0.0
33534,ЦБ021311,2023-04,-2.0,0.0
33535,ЦБ021311,2023-11,2.0,0.0
33536,ЦБ021311,2024-02,2.0,0.0
33537,ЦБ021311,2024-07,1.0,0.0
33539,ЦБ021316,2022-02,4.0,0.0
33544,ЦБ021319,2022-01,1.0,400.0
33545,ЦБ021319,2022-02,2.0,800.0
33546,ЦБ021319,2022-05,2.0,920.0
33547,ЦБ021319,2022-06,1.0,440.0
33548,ЦБ021319,2022-07,2.0,860.0
33549,ЦБ021319,2022-08,2.0,880.0
33550,ЦБ021319,2022-10,1.0,480.0
33551,ЦБ021319,2023-03,1.0,490.0
33552,ЦБ021319,2023-04,1.0,400.0
33553,ЦБ021319,2023-05,1.0,400.0
33554,ЦБ021319,2023-06,1.0,380.0
33555,ЦБ021319,2023-08,1.0,350.0
33556,ЦБ021319,2023-12,1.0,430.0
33557,ЦБ021319,2024-04,2.0,760.0
33558,ЦБ021319,2024-07,1.0,450.0
33570,ЦБ021325,2022-04,2.0,920.0
33571,ЦБ021325,2022-06,1.0,370.0
33572,ЦБ021325,2022-07,6.0,2220.0
33573,ЦБ021325,2022-09,2.0,740.0
33574,ЦБ021325,2022-10,1.0,430.0
33575,ЦБ021325,2022-11,2.0,860.0
33576,ЦБ021325,2023-05,2.0,860.0
33577,ЦБ021325,2023-06,1.0,430.0
33578,ЦБ021325,2023-07,2.0,860.0
33579,ЦБ021325,2023-10,8.0,3960.0
33580,ЦБ021325,2023-11,4.0,0.0
33581,ЦБ021325,2024-01,2.0,0.0
33582,ЦБ021325,2024-04,4.0,1020.0
33583,ЦБ021325,2024-05,2.0,0.0
33584,ЦБ021325,2024-06,7.0,510.0
33585,ЦБ021325,2024-08,2.0,0.0
33586,ЦБ021325,2024-09,2.0,0.0
33587,ЦБ021325,2024-10,2.0,0.0
33592,ЦБ021333,2022-02,1.0,0.0
33593,ЦБ021333,2022-04,1.0,0.0
33594,ЦБ021333,2022-08,1.0,0.0
33595,ЦБ021333,2022-09,2.0,0.0
33596,ЦБ021333,2023-01,1.0,0.0
33597,ЦБ021333,2023-07,2.0,0.0
33598,ЦБ021333,2023-11,1.0,0.0
33599,ЦБ021333,2024-03,1.0,0.0
33600,ЦБ021333,2024-04,1.0,0.0
33601,ЦБ021333,2024-07,1.0,0.0
33602,ЦБ021333,2024-09,1.0,0.0
33604,ЦБ021335,2022-01,3.0,1350.0
33605,ЦБ021335,2022-03,1.0,795.0
33606,ЦБ021335,2022-05,1.0,580.0
33607,ЦБ021335,2022-06,1.0,560.0
33608,ЦБ021335,2022-07,1.0,560.0
33609,ЦБ021335,2022-08,1.0,560.0
33610,ЦБ021335,2022-09,1.0,520.0
33611,ЦБ021335,2022-10,2.0,1120.0
33612,ЦБ021335,2023-03,1.0,540.0
33613,ЦБ021335,2023-04,3.0,1500.0
33614,ЦБ021335,2023-05,3.0,1500.0
33615,ЦБ021335,2023-06,1.0,490.0
33616,ЦБ021335,2023-07,1.0,450.0
33617,ЦБ021335,2023-09,3.0,1500.0
33618,ЦБ021335,2023-10,1.0,530.0
33619,ЦБ021335,2024-02,1.0,510.0
33620,ЦБ021335,2024-03,1.0,540.0
33621,ЦБ021335,2024-05,2.0,1040.0
33622,ЦБ021335,2024-06,1.0,520.0
33623,ЦБ021335,2024-07,3.0,1560.0
33624,ЦБ021335,2024-08,1.0,540.0
33625,ЦБ021336,2022-11,1.0,560.0
33629,ЦБ021339,2022-07,1.0,0.0
33630,ЦБ021339,2022-09,1.0,0.0
33631,ЦБ021339,2023-02,1.0,0.0
33632,ЦБ021339,2023-05,1.0,0.0
33633,ЦБ021339,2024-01,1.0,0.0
33634,ЦБ021339,2024-07,0.0,0.0
33638,ЦБ021360,2022-04,2.0,0.0
33639,ЦБ021360,2022-05,2.0,0.0
